shoe_name,price,category,review,star,product_code,comfort,size_count,color_count,color 1,color 2,color 3,color 4,color 5
Nike Air Max Solo,₹ 8 695.00,Men,7,4.7,DX3666-002,,0,6,Phantom/Football Grey/Volt/White,White/Hemp/Noble Red/White,White/Pure Platinum/Black,Black/Mica Green/Deep Jungle/Black,Wolf Grey/Cool Grey/University Red/Black
Nike Infinity Ace Next Nature,₹ 8 695.00,Unisex,0,0.0,DX0127-100,,0,1,,,,,
Nike Air Max SYSTM,₹ 8 595.00,Men,14,4.1,DM9537-103,,0,5,White/Summit White/Black,White/Pure Platinum/White,White/Black/Stadium Green,White/University Red/Photon Dust/White,Black/Wolf Grey/White
Nike Air Max SYSTM,,Men,14,4.1,DM9537-101,,0,5,White/Summit White/Black,White/Pure Platinum/White,White/Black/Stadium Green,White/University Red/Photon Dust/White,Black/Wolf Grey/White
Nike Air Max SYSTM,₹ 8 595.00,Men,14,4.1,DM9537-105,,0,5,White/Summit White/Black,White/Pure Platinum/White,White/Black/Stadium Green,White/University Red/Photon Dust/White,Black/Wolf Grey/White
Nike Air Max SYSTM,,Men,14,4.1,DM9537-104,,0,5,White/Summit White/Black,White/Pure Platinum/White,White/Black/Stadium Green,White/University Red/Photon Dust/White,Black/Wolf Grey/White
Nike Air Max SYSTM,₹ 8 595.00,Men,14,4.1,DM9537-001,,0,5,White/Summit White/Black,White/Pure Platinum/White,White/Black/Stadium Green,White/University Red/Photon Dust/White,Black/Wolf Grey/White
NikeCourt Legacy,₹ 5 695.00,Men,31,4.3,DH3162-001,[],0,3,Black/White,White/Desert Ochre/Black,White/Black/White,,
NikeCourt Legacy,₹ 5 695.00,Men,31,4.3,DH3162-100,[],0,3,Black/White,White/Desert Ochre/Black,White/Black/White,,
NikeCourt Legacy,₹ 5 695.00,Men,31,4.3,DH3162-101,[],0,3,Black/White,White/Desert Ochre/Black,White/Black/White,,
Nike Go FlyEase,₹ 11 895.00,Unisex,25,4.4,DR5540-002,,0,5,Black/White,Photon Dust/Summit White/Mineral/Geode Teal,White/Sail/Phantom/Black,Sea Glass/Guava Ice/Luminous Green/Light Silver,White/Black
Nike Go FlyEase,,Unisex,25,4.4,DR5540-013,,0,5,Black/White,Photon Dust/Summit White/Mineral/Geode Teal,White/Sail/Phantom/Black,Sea Glass/Guava Ice/Luminous Green/Light Silver,White/Black
Nike Go FlyEase,,Unisex,25,4.4,DR5540-104,,0,5,Black/White,Photon Dust/Summit White/Mineral/Geode Teal,White/Sail/Phantom/Black,Sea Glass/Guava Ice/Luminous Green/Light Silver,White/Black
Nike Go FlyEase,₹ 11 895.00,Unisex,25,4.4,DR5540-005,,0,5,Black/White,Photon Dust/Summit White/Mineral/Geode Teal,White/Sail/Phantom/Black,Sea Glass/Guava Ice/Luminous Green/Light Silver,White/Black
Nike Go FlyEase,₹ 11 895.00,Unisex,25,4.4,DR5540-102,,0,5,Black/White,Photon Dust/Summit White/Mineral/Geode Teal,White/Sail/Phantom/Black,Sea Glass/Guava Ice/Luminous Green/Light Silver,White/Black
Nike Juniper Trail 2 GORE-TEX,₹ 10 295.00,Men,23,4.5,FB2067-001,,0,2,Black/Anthracite/Cool Grey,Sea Glass/Blue Tint/Total Orange/Purple Ink,,,
Nike Juniper Trail 2 GORE-TEX,₹ 10 295.00,Men,23,4.5,FB2067-002,,0,2,Black/Anthracite/Cool Grey,Sea Glass/Blue Tint/Total Orange/Purple Ink,,,
Nike Air Max Alpha Trainer 5,₹ 7 495.00,Men,123,4.5,DM0829-301,,0,7,Mica Green/Black/Clear Jade/White,Pure Platinum/Black/Green Abyss/Volt,Football Grey/Pure Platinum/White/University Red,Iron Grey/Black/Gum Medium Brown/Phantom,White/Bright Crimson/Obsidian
Nike Air Max Alpha Trainer 5,,Men,123,4.5,DM0829-005,,0,7,Mica Green/Black/Clear Jade/White,Pure Platinum/Black/Green Abyss/Volt,Football Grey/Pure Platinum/White/University Red,Iron Grey/Black/Gum Medium Brown/Phantom,White/Bright Crimson/Obsidian
Nike Air Max Alpha Trainer 5,₹ 7 495.00,Men,123,4.5,DM0829-012,,0,7,Mica Green/Black/Clear Jade/White,Pure Platinum/Black/Green Abyss/Volt,Football Grey/Pure Platinum/White/University Red,Iron Grey/Black/Gum Medium Brown/Phantom,White/Bright Crimson/Obsidian
Nike Air Max Alpha Trainer 5,,Men,123,4.5,DM0829-008,,0,7,Mica Green/Black/Clear Jade/White,Pure Platinum/Black/Green Abyss/Volt,Football Grey/Pure Platinum/White/University Red,Iron Grey/Black/Gum Medium Brown/Phantom,White/Bright Crimson/Obsidian
Nike Air Max Alpha Trainer 5,,Men,123,4.5,DM0829-102,,0,7,Mica Green/Black/Clear Jade/White,Pure Platinum/Black/Green Abyss/Volt,Football Grey/Pure Platinum/White/University Red,Iron Grey/Black/Gum Medium Brown/Phantom,White/Bright Crimson/Obsidian
Nike Air Max Alpha Trainer 5,₹ 7 495.00,Men,123,4.5,DM0829-010,,0,7,Mica Green/Black/Clear Jade/White,Pure Platinum/Black/Green Abyss/Volt,Football Grey/Pure Platinum/White/University Red,Iron Grey/Black/Gum Medium Brown/Phantom,White/Bright Crimson/Obsidian
Nike Air Max Alpha Trainer 5,₹ 7 495.00,Men,123,4.5,DM0829-001,,0,7,Mica Green/Black/Clear Jade/White,Pure Platinum/Black/Green Abyss/Volt,Football Grey/Pure Platinum/White/University Red,Iron Grey/Black/Gum Medium Brown/Phantom,White/Bright Crimson/Obsidian
Nike Hyperdunk X Low EP,₹ 10 795.00,Men,0,0.0,AR0465-100,,0,1,,,,,
Nike Air Force 1 '07,₹ 11 895.00,Men,0,0.0,FD3365-339,,0,1,,,,,
Nike V2K Run,₹ 10 795.00,Women,10,4.9,FD0736-101,,0,1,,,,,
Nike Vomero 16,,Men,216,4.5,DA7245-011,,0,2,Photon Dust/Light Crimson/White/Black,Valerian Blue/Bright Spruce/Cerulean/Barely Green,,,
Nike Vomero 16,,Men,216,4.5,DA7245-401,,0,2,Photon Dust/Light Crimson/White/Black,Valerian Blue/Bright Spruce/Cerulean/Barely Green,,,
Nike Pegasus 40,₹ 11 895.00,Men,144,4.6,DV7480-600,,0,2,University Red/Midnight Navy/Blue Joy/Sea Glass,Black/Iron Grey/White,,,
Nike Pegasus 40,₹ 11 895.00,Men,144,4.6,DV7480-001,,0,2,University Red/Midnight Navy/Blue Joy/Sea Glass,Black/Iron Grey/White,,,
NikeCourt Zoom Vapor Cage 4 Rafa,NaN,Men,22,4,DD1579-001,NaN,0,3,Black/Metallic Silver,White/Action Green/Light Lemon Twist/Black,Deep Jungle/Deep Jungle/Lime Ice,NaN,NaN
NikeCourt Zoom Vapor Cage 4 Rafa,₹ 13 495.00,Men,22,4,DD1579-105,NaN,0,3,Black/Metallic Silver,White/Action Green/Light Lemon Twist/Black,Deep Jungle/Deep Jungle/Lime Ice,NaN,NaN
NikeCourt Zoom Vapor Cage 4 Rafa,₹ 13 495.00,Men,22,4,DD1579-301,NaN,0,3,Black/Metallic Silver,White/Action Green/Light Lemon Twist/Black,Deep Jungle/Deep Jungle/Lime Ice,NaN,NaN
